transaction_id,customer_id,transaction_date,amount,currency,invoice_status
TXN00016001,U005444,2024-02-12,199,USD,paid
TXN00016002,U005444,2024-03-12,199,USD,paid
TXN00016003,U005444,2024-04-12,199,USD,paid
TXN00016004,U005444,2024-05-12,199,USD,paid
TXN00016005,U005444,2024-06-12,199,USD,paid
TXN00016006,U005444,2024-07-12,199,USD,paid
TXN00016007,U005444,2024-08-12,199,USD,paid
TXN00016008,U005444,2024-09-12,199,USD,paid
TXN00016009,U005444,2024-10-12,199,USD,paid
TXN00016010,U005444,2024-11-12,199,USD,paid
TXN00016011,U005444,2024-12-12,199,USD,paid
TXN00016012,U005445,2023-02-19,49,USD,paid
TXN00016013,U005445,2023-03-19,49,USD,paid
TXN00016014,U005445,2023-04-19,49,USD,paid
TXN00016015,U005445,2023-05-19,49,USD,paid
TXN00016016,U005445,2023-06-19,49,USD,paid
TXN00016017,U005445,2023-07-19,49,USD,paid
TXN00016018,U005445,2023-08-19,49,USD,paid
TXN00016019,U005445,2023-09-19,49,USD,paid
TXN00016020,U005445,2023-10-19,49,USD,paid
TXN00016021,U005447,2022-02-12,49,USD,paid
TXN00016022,U005447,2022-03-12,49,USD,paid
TXN00016023,U005447,2022-04-12,49,USD,paid
TXN00016024,U005447,2022-05-12,49,USD,paid
TXN00016025,U005447,2022-06-12,49,USD,paid
TXN00016026,U005447,2022-07-12,49,USD,paid
TXN00016027,U005447,2022-08-12,49,USD,paid
TXN00016028,U005447,2022-09-12,49,USD,paid
TXN00016029,U005447,2022-10-12,49,USD,paid
TXN00016030,U005447,2022-11-12,49,USD,paid
TXN00016031,U005447,2022-12-12,49,USD,paid
TXN00016032,U005447,2023-01-12,49,USD,paid
TXN00016033,U005447,2023-02-12,49,USD,paid
TXN00016034,U005447,2023-03-12,49,USD,paid
TXN00016035,U005447,2023-04-12,49,USD,paid
TXN00016036,U005447,2023-05-12,49,USD,paid
TXN00016037,U005447,2023-06-12,49,USD,paid
TXN00016038,U005447,2023-07-12,49,USD,paid
TXN00016039,U005447,2023-08-12,49,USD,paid
TXN00016040,U005447,2023-09-12,49,USD,paid
TXN00016041,U005447,2023-10-12,49,USD,paid
TXN00016042,U005447,2023-11-12,49,USD,paid
TXN00016043,U005447,2023-12-12,49,USD,paid
TXN00016044,U005447,2024-01-12,49,USD,paid
TXN00016045,U005447,2024-02-12,49,USD,paid
TXN00016046,U005447,2024-03-12,49,USD,paid
TXN00016047,U005447,2024-04-12,49,USD,paid
TXN00016048,U005447,2024-05-12,49,USD,paid
TXN00016049,U005447,2024-06-12,49,USD,paid
TXN00016050,U005447,2024-07-12,49,USD,paid
TXN00016051,U005447,2024-08-12,49,USD,paid
TXN00016052,U005447,2024-09-12,49,USD,paid
TXN00016053,U005447,2024-10-12,49,USD,paid
TXN00016054,U005447,2024-11-12,49,USD,paid
TXN00016055,U005447,2024-12-12,49,USD,paid
TXN00016056,U005448,2022-08-05,49,USD,paid
TXN00016057,U005448,2022-09-05,49,USD,paid
TXN00016058,U005450,2022-11-11,199,USD,paid
TXN00016059,U005450,2022-12-11,199,USD,paid
TXN00016060,U005450,2023-01-11,199,USD,paid
TXN00016061,U005450,2023-02-11,199,USD,paid
TXN00016062,U005450,2023-03-11,199,USD,paid
TXN00016063,U005450,2023-04-11,199,USD,paid
TXN00016064,U005450,2023-05-11,199,USD,paid
TXN00016065,U005450,2023-06-11,199,USD,paid
TXN00016066,U005450,2023-07-11,199,USD,paid
TXN00016067,U005450,2023-08-11,199,USD,paid
TXN00016068,U005450,2023-09-11,199,USD,paid
TXN00016069,U005450,2023-10-11,199,USD,paid
TXN00016070,U005450,2023-11-11,199,USD,paid
TXN00016071,U005450,2023-12-11,199,USD,paid
TXN00016072,U005450,2024-01-11,199,USD,paid
TXN00016073,U005450,2024-02-11,199,USD,paid
TXN00016074,U005450,2024-03-11,199,USD,paid
TXN00016075,U005450,2024-04-11,199,USD,paid
TXN00016076,U005450,2024-05-11,199,USD,paid
TXN00016077,U005450,2024-06-11,199,USD,paid
TXN00016078,U005450,2024-07-11,199,USD,paid
TXN00016079,U005450,2024-08-11,199,USD,paid
TXN00016080,U005450,2024-09-11,199,USD,paid
TXN00016081,U005450,2024-10-11,199,USD,paid
TXN00016082,U005450,2024-11-11,199,USD,paid
TXN00016083,U005450,2024-12-11,199,USD,paid
TXN00016084,U005476,2022-05-11,199,USD,paid
TXN00016085,U005476,2022-06-11,199,USD,paid
TXN00016086,U005476,2022-07-11,199,USD,paid
TXN00016087,U005476,2022-08-11,199,USD,paid
TXN00016088,U005476,2022-09-11,199,USD,paid
TXN00016089,U005476,2022-10-11,199,USD,paid
TXN00016090,U005476,2022-11-11,199,USD,paid
TXN00016091,U005476,2022-12-11,199,USD,paid
TXN00016092,U005476,2023-01-11,199,USD,paid
TXN00016093,U005476,2023-02-11,199,USD,paid
TXN00016094,U005476,2023-03-11,199,USD,paid
TXN00016095,U005476,2023-04-11,199,USD,paid
TXN00016096,U005476,2023-05-11,199,USD,paid
TXN00016097,U005476,2023-06-11,199,USD,paid
TXN00016098,U005476,2023-07-11,199,USD,paid
TXN00016099,U005476,2023-08-11,199,USD,paid
TXN00016100,U005476,2023-09-11,199,USD,paid
TXN00016101,U005476,2023-10-11,199,USD,paid
TXN00016102,U005476,2023-11-11,199,USD,paid
TXN00016103,U005476,2023-12-11,199,USD,paid
TXN00016104,U005476,2024-01-11,199,USD,paid
TXN00016105,U005476,2024-02-11,199,USD,paid
TXN00016106,U005476,2024-03-11,199,USD,paid
TXN00016107,U005476,2024-04-11,199,USD,paid
TXN00016108,U005476,2024-05-11,199,USD,paid
TXN00016109,U005476,2024-06-11,199,USD,paid
TXN00016110,U005476,2024-07-11,199,USD,paid
TXN00016111,U005476,2024-08-11,199,USD,paid
TXN00016112,U005476,2024-09-11,199,USD,paid
TXN00016113,U005476,2024-10-11,199,USD,paid
TXN00016114,U005476,2024-11-11,199,USD,paid
TXN00016115,U005476,2024-12-11,199,USD,paid
TXN00016116,U005505,2022-11-01,49,USD,paid
TXN00016117,U005505,2022-12-01,49,USD,paid
TXN00016118,U005505,2023-01-01,49,USD,paid
TXN00016119,U005505,2023-02-01,49,USD,paid
TXN00016120,U005505,2023-03-01,49,USD,paid
TXN00016121,U005505,2023-04-01,49,USD,paid
TXN00016122,U005505,2023-05-01,49,USD,paid
TXN00016123,U005505,2023-06-01,49,USD,paid
TXN00016124,U005515,2022-11-15,49,USD,paid
TXN00016125,U005515,2022-12-15,49,USD,paid
TXN00016126,U005515,2023-01-15,49,USD,paid
TXN00016127,U005515,2023-02-15,49,USD,paid
TXN00016128,U005524,2024-01-11,49,USD,paid
TXN00016129,U005524,2024-02-11,49,USD,paid
TXN00016130,U005524,2024-03-11,49,USD,paid
TXN00016131,U005524,2024-04-11,49,USD,paid
TXN00016132,U005524,2024-05-11,49,USD,paid
TXN00016133,U005524,2024-06-11,49,USD,paid
TXN00016134,U005524,2024-07-11,49,USD,paid
TXN00016135,U005524,2024-08-11,49,USD,paid
TXN00016136,U005524,2024-09-11,49,USD,paid
TXN00016137,U005524,2024-10-11,49,USD,paid
TXN00016138,U005524,2024-11-11,49,USD,paid
TXN00016139,U005524,2024-12-11,49,USD,paid
TXN00016140,U005530,2022-05-24,49,USD,paid
TXN00016141,U005530,2022-06-24,49,USD,paid
TXN00016142,U005530,2022-07-24,49,USD,paid
TXN00016143,U005530,2022-08-24,49,USD,paid
TXN00016144,U005530,2022-09-24,49,USD,paid
TXN00016145,U005530,2022-10-24,49,USD,paid
TXN00016146,U005540,2023-07-26,49,USD,paid
TXN00016147,U005540,2023-08-26,49,USD,paid
TXN00016148,U005540,2023-09-26,49,USD,paid
TXN00016149,U005545,2023-10-27,49,USD,paid
TXN00016150,U005545,2023-11-27,49,USD,paid
TXN00016151,U005545,2023-12-27,49,USD,paid
TXN00016152,U005545,2024-01-27,49,USD,paid
TXN00016153,U005545,2024-02-27,49,USD,paid
TXN00016154,U005545,2024-03-27,49,USD,paid
TXN00016155,U005545,2024-04-27,49,USD,paid
TXN00016156,U005545,2024-05-27,49,USD,paid
TXN00016157,U005545,2024-06-27,49,USD,paid
TXN00016158,U005545,2024-07-27,49,USD,paid
TXN00016159,U005545,2024-08-27,49,USD,paid
TXN00016160,U005545,2024-09-27,49,USD,paid
TXN00016161,U005545,2024-10-27,49,USD,paid
TXN00016162,U005545,2024-11-27,49,USD,paid
TXN00016163,U005549,2023-04-10,199,USD,paid
TXN00016164,U005549,2023-05-10,199,USD,paid
TXN00016165,U005549,2023-06-10,199,USD,paid
TXN00016166,U005549,2023-07-10,199,USD,paid
TXN00016167,U005549,2023-08-10,199,USD,paid
TXN00016168,U005549,2023-09-10,199,USD,paid
TXN00016169,U005549,2023-10-10,199,USD,paid
TXN00016170,U005549,2023-11-10,199,USD,paid
TXN00016171,U005549,2023-12-10,199,USD,paid
TXN00016172,U005549,2024-01-10,199,USD,paid
TXN00016173,U005549,2024-02-10,199,USD,paid
TXN00016174,U005549,2024-03-10,199,USD,paid
TXN00016175,U005549,2024-04-10,199,USD,paid
TXN00016176,U005549,2024-05-10,199,USD,paid
TXN00016177,U005549,2024-06-10,199,USD,paid
TXN00016178,U005549,2024-07-10,199,USD,paid
TXN00016179,U005549,2024-08-10,199,USD,paid
TXN00016180,U005549,2024-09-10,199,USD,paid
TXN00016181,U005549,2024-10-10,199,USD,paid
TXN00016182,U005549,2024-11-10,199,USD,paid
TXN00016183,U005549,2024-12-10,199,USD,paid
TXN00016184,U005564,2022-06-07,49,USD,paid
TXN00016185,U005564,2022-07-07,49,USD,paid
TXN00016186,U005564,2022-08-07,49,USD,paid
TXN00016187,U005564,2022-09-07,49,USD,paid
TXN00016188,U005564,2022-10-07,49,USD,paid
TXN00016189,U005564,2022-11-07,49,USD,paid
TXN00016190,U005564,2022-12-07,49,USD,paid
TXN00016191,U005565,2023-04-29,49,USD,paid
TXN00016192,U005565,2023-05-29,49,USD,paid
TXN00016193,U005565,2023-06-29,49,USD,paid
TXN00016194,U005565,2023-07-29,49,USD,paid
TXN00016195,U005565,2023-08-29,49,USD,paid
TXN00016196,U005565,2023-09-29,49,USD,paid
TXN00016197,U005565,2023-10-29,49,USD,paid
TXN00016198,U005565,2023-11-29,49,USD,paid
TXN00016199,U005565,2023-12-29,49,USD,paid
TXN00016200,U005565,2024-01-29,49,USD,paid
TXN00016201,U005565,2024-02-29,49,USD,paid
TXN00016202,U005565,2024-03-29,49,USD,paid
TXN00016203,U005565,2024-04-29,49,USD,paid
TXN00016204,U005565,2024-05-29,49,USD,paid
TXN00016205,U005565,2024-06-29,49,USD,paid
TXN00016206,U005565,2024-07-29,49,USD,paid
TXN00016207,U005565,2024-08-29,49,USD,paid
TXN00016208,U005565,2024-09-29,49,USD,paid
TXN00016209,U005565,2024-10-29,49,USD,paid
TXN00016210,U005565,2024-11-29,49,USD,paid
TXN00016211,U005571,2022-07-12,49,USD,paid
TXN00016212,U005571,2022-08-12,49,USD,paid
TXN00016213,U005571,2022-09-12,49,USD,paid
TXN00016214,U005571,2022-10-12,49,USD,paid
TXN00016215,U005571,2022-11-12,49,USD,paid
TXN00016216,U005571,2022-12-12,49,USD,paid
TXN00016217,U005571,2023-01-12,49,USD,paid
TXN00016218,U005571,2023-02-12,49,USD,paid
TXN00016219,U005571,2023-03-12,49,USD,paid
TXN00016220,U005571,2023-04-12,49,USD,paid
TXN00016221,U005571,2023-05-12,49,USD,paid
TXN00016222,U005571,2023-06-12,49,USD,paid
TXN00016223,U005571,2023-07-12,49,USD,paid
TXN00016224,U005571,2023-08-12,49,USD,paid
TXN00016225,U005571,2023-09-12,49,USD,paid
TXN00016226,U005571,2023-10-12,49,USD,paid
TXN00016227,U005571,2023-11-12,49,USD,paid
TXN00016228,U005571,2023-12-12,49,USD,paid
TXN00016229,U005571,2024-01-12,49,USD,paid
TXN00016230,U005571,2024-02-12,49,USD,paid
TXN00016231,U005571,2024-03-12,49,USD,paid
TXN00016232,U005571,2024-04-12,49,USD,paid
TXN00016233,U005571,2024-05-12,49,USD,paid
TXN00016234,U005571,2024-06-12,49,USD,paid
TXN00016235,U005571,2024-07-12,49,USD,paid
TXN00016236,U005571,2024-08-12,49,USD,paid
TXN00016237,U005571,2024-09-12,49,USD,paid
TXN00016238,U005571,2024-10-12,49,USD,paid
TXN00016239,U005571,2024-11-12,49,USD,paid
TXN00016240,U005571,2024-12-12,49,USD,paid
TXN00016241,U005578,2023-04-06,49,USD,paid
TXN00016242,U005578,2023-05-06,49,USD,paid
TXN00016243,U005587,2023-10-19,49,USD,paid
TXN00016244,U005587,2023-11-19,49,USD,paid
TXN00016245,U005587,2023-12-19,49,USD,paid
TXN00016246,U005587,2024-01-19,49,USD,paid
TXN00016247,U005587,2024-02-19,49,USD,paid
TXN00016248,U005587,2024-03-19,49,USD,paid
TXN00016249,U005587,2024-04-19,49,USD,paid
TXN00016250,U005587,2024-05-19,49,USD,paid
TXN00016251,U005587,2024-06-19,49,USD,paid
TXN00016252,U005587,2024-07-19,49,USD,paid
TXN00016253,U005587,2024-08-19,49,USD,paid
TXN00016254,U005587,2024-09-19,49,USD,paid
TXN00016255,U005587,2024-10-19,49,USD,paid
TXN00016256,U005587,2024-11-19,49,USD,paid
TXN00016257,U005593,2022-08-05,199,USD,paid
TXN00016258,U005593,2022-09-05,199,USD,paid
TXN00016259,U005593,2022-10-05,199,USD,paid
TXN00016260,U005593,2022-11-05,199,USD,paid
TXN00016261,U005593,2022-12-05,199,USD,paid
TXN00016262,U005593,2023-01-05,199,USD,paid
TXN00016263,U005593,2023-02-05,199,USD,paid
TXN00016264,U005593,2023-03-05,199,USD,paid
TXN00016265,U005593,2023-04-05,199,USD,paid
TXN00016266,U005593,2023-05-05,199,USD,paid
TXN00016267,U005593,2023-06-05,199,USD,paid
TXN00016268,U005593,2023-07-05,199,USD,paid
TXN00016269,U005593,2023-08-05,199,USD,paid
TXN00016270,U005593,2023-09-05,199,USD,paid
TXN00016271,U005593,2023-10-05,199,USD,paid
TXN00016272,U005593,2023-11-05,199,USD,paid
TXN00016273,U005593,2023-12-05,199,USD,paid
TXN00016274,U005593,2024-01-05,199,USD,paid
TXN00016275,U005593,2024-02-05,199,USD,paid
TXN00016276,U005593,2024-03-05,199,USD,paid
TXN00016277,U005593,2024-04-05,199,USD,paid
TXN00016278,U005593,2024-05-05,199,USD,paid
TXN00016279,U005593,2024-06-05,199,USD,paid
TXN00016280,U005593,2024-07-05,199,USD,paid
TXN00016281,U005593,2024-08-05,199,USD,paid
TXN00016282,U005593,2024-09-05,199,USD,paid
TXN00016283,U005593,2024-10-05,199,USD,paid
TXN00016284,U005593,2024-11-05,199,USD,paid
TXN00016285,U005593,2024-12-05,199,USD,paid
TXN00016286,U005594,2022-04-14,199,USD,paid
TXN00016287,U005594,2022-05-14,199,USD,paid
TXN00016288,U005594,2022-06-14,199,USD,paid
TXN00016289,U005594,2022-07-14,199,USD,paid
TXN00016290,U005594,2022-08-14,199,USD,paid
TXN00016291,U005594,2022-09-14,199,USD,paid
TXN00016292,U005594,2022-10-14,199,USD,paid
TXN00016293,U005594,2022-11-14,199,USD,paid
TXN00016294,U005594,2022-12-14,199,USD,paid
TXN00016295,U005594,2023-01-14,199,USD,paid
TXN00016296,U005594,2023-02-14,199,USD,paid
TXN00016297,U005594,2023-03-14,199,USD,paid
TXN00016298,U005594,2023-04-14,199,USD,paid
TXN00016299,U005594,2023-05-14,199,USD,paid
TXN00016300,U005594,2023-06-14,199,USD,paid
TXN00016301,U005594,2023-07-14,199,USD,paid
TXN00016302,U005594,2023-08-14,199,USD,paid
TXN00016303,U005594,2023-09-14,199,USD,paid
TXN00016304,U005594,2023-10-14,199,USD,paid
TXN00016305,U005594,2023-11-14,199,USD,paid
TXN00016306,U005594,2023-12-14,199,USD,paid
TXN00016307,U005594,2024-01-14,199,USD,paid
TXN00016308,U005594,2024-02-14,199,USD,paid
TXN00016309,U005594,2024-03-14,199,USD,paid
TXN00016310,U005594,2024-04-14,199,USD,paid
TXN00016311,U005594,2024-05-14,199,USD,paid
TXN00016312,U005594,2024-06-14,199,USD,paid
TXN00016313,U005594,2024-07-14,199,USD,paid
TXN00016314,U005594,2024-08-14,199,USD,paid
TXN00016315,U005594,2024-09-14,199,USD,paid
TXN00016316,U005594,2024-10-14,199,USD,paid
TXN00016317,U005594,2024-11-14,199,USD,paid
TXN00016318,U005606,2022-02-28,49,USD,paid
TXN00016319,U005606,2022-03-28,49,USD,paid
TXN00016320,U005606,2022-04-28,49,USD,paid
TXN00016321,U005606,2022-05-28,49,USD,paid
TXN00016322,U005606,2022-06-28,49,USD,paid
TXN00016323,U005606,2022-07-28,49,USD,paid
TXN00016324,U005606,2022-08-28,49,USD,paid
TXN00016325,U005606,2022-09-28,49,USD,paid
TXN00016326,U005606,2022-10-28,49,USD,paid
TXN00016327,U005606,2022-11-28,49,USD,paid
TXN00016328,U005606,2022-12-28,49,USD,paid
TXN00016329,U005606,2023-01-28,49,USD,paid
TXN00016330,U005606,2023-02-28,49,USD,paid
TXN00016331,U005606,2023-03-28,49,USD,paid
TXN00016332,U005606,2023-04-28,49,USD,paid
TXN00016333,U005606,2023-05-28,49,USD,paid
TXN00016334,U005606,2023-06-28,49,USD,paid
TXN00016335,U005606,2023-07-28,49,USD,paid
TXN00016336,U005606,2023-08-28,49,USD,paid
TXN00016337,U005606,2023-09-28,49,USD,paid
TXN00016338,U005606,2023-10-28,49,USD,paid
TXN00016339,U005606,2023-11-28,49,USD,paid
TXN00016340,U005606,2023-12-28,49,USD,paid
TXN00016341,U005606,2024-01-28,49,USD,paid
TXN00016342,U005606,2024-02-28,49,USD,paid
TXN00016343,U005606,2024-03-28,49,USD,paid
TXN00016344,U005606,2024-04-28,49,USD,paid
TXN00016345,U005606,2024-05-28,49,USD,paid
TXN00016346,U005606,2024-06-28,49,USD,paid
TXN00016347,U005606,2024-07-28,49,USD,paid
TXN00016348,U005606,2024-08-28,49,USD,paid
TXN00016349,U005606,2024-09-28,49,USD,paid
TXN00016350,U005606,2024-10-28,49,USD,paid
TXN00016351,U005606,2024-11-28,49,USD,paid
TXN00016352,U005619,2023-02-10,49,USD,paid
TXN00016353,U005619,2023-03-10,49,USD,paid
TXN00016354,U005619,2023-04-10,49,USD,paid
TXN00016355,U005628,2022-04-08,199,USD,paid
TXN00016356,U005628,2022-05-08,199,USD,paid
TXN00016357,U005628,2022-06-08,199,USD,paid
TXN00016358,U005628,2022-07-08,199,USD,paid
TXN00016359,U005628,2022-08-08,199,USD,paid
TXN00016360,U005628,2022-09-08,199,USD,paid
TXN00016361,U005628,2022-10-08,199,USD,paid
TXN00016362,U005628,2022-11-08,199,USD,paid
TXN00016363,U005628,2022-12-08,199,USD,paid
TXN00016364,U005628,2023-01-08,199,USD,paid
TXN00016365,U005628,2023-02-08,199,USD,paid
TXN00016366,U005628,2023-03-08,199,USD,paid
TXN00016367,U005628,2023-04-08,199,USD,paid
TXN00016368,U005628,2023-05-08,199,USD,paid
TXN00016369,U005628,2023-06-08,199,USD,paid
TXN00016370,U005628,2023-07-08,199,USD,paid
TXN00016371,U005628,2023-08-08,199,USD,paid
TXN00016372,U005628,2023-09-08,199,USD,paid
TXN00016373,U005628,2023-10-08,199,USD,paid
TXN00016374,U005628,2023-11-08,199,USD,paid
TXN00016375,U005628,2023-12-08,199,USD,paid
TXN00016376,U005628,2024-01-08,199,USD,paid
TXN00016377,U005628,2024-02-08,199,USD,paid
TXN00016378,U005628,2024-03-08,199,USD,paid
TXN00016379,U005628,2024-04-08,199,USD,paid
TXN00016380,U005628,2024-05-08,199,USD,paid
TXN00016381,U005628,2024-06-08,199,USD,paid
TXN00016382,U005628,2024-07-08,199,USD,paid
TXN00016383,U005628,2024-08-08,199,USD,paid
TXN00016384,U005628,2024-09-08,199,USD,paid
TXN00016385,U005628,2024-10-08,199,USD,paid
TXN00016386,U005628,2024-11-08,199,USD,paid
TXN00016387,U005628,2024-12-08,199,USD,paid
TXN00016388,U005637,2023-08-24,199,USD,paid
TXN00016389,U005637,2023-09-24,199,USD,paid
TXN00016390,U005637,2023-10-24,199,USD,paid
TXN00016391,U005637,2023-11-24,199,USD,paid
TXN00016392,U005637,2023-12-24,199,USD,paid
TXN00016393,U005637,2024-01-24,199,USD,paid
TXN00016394,U005637,2024-02-24,199,USD,paid
TXN00016395,U005637,2024-03-24,199,USD,paid
TXN00016396,U005637,2024-04-24,199,USD,paid
TXN00016397,U005637,2024-05-24,199,USD,paid
TXN00016398,U005637,2024-06-24,199,USD,paid
TXN00016399,U005637,2024-07-24,199,USD,paid
TXN00016400,U005637,2024-08-24,199,USD,paid
TXN00016401,U005637,2024-09-24,199,USD,paid
TXN00016402,U005637,2024-10-24,199,USD,paid
TXN00016403,U005637,2024-11-24,199,USD,paid
TXN00016404,U005640,2022-11-18,199,USD,paid
TXN00016405,U005640,2022-12-18,199,USD,paid
TXN00016406,U005640,2023-01-18,199,USD,paid
TXN00016407,U005640,2023-02-18,199,USD,paid
TXN00016408,U005640,2023-03-18,199,USD,paid
TXN00016409,U005640,2023-04-18,199,USD,paid
TXN00016410,U005640,2023-05-18,199,USD,paid
TXN00016411,U005640,2023-06-18,199,USD,paid
TXN00016412,U005640,2023-07-18,199,USD,paid
TXN00016413,U005640,2023-08-18,199,USD,paid
TXN00016414,U005640,2023-09-18,199,USD,paid
TXN00016415,U005640,2023-10-18,199,USD,paid
TXN00016416,U005640,2023-11-18,199,USD,paid
TXN00016417,U005640,2023-12-18,199,USD,paid
TXN00016418,U005640,2024-01-18,199,USD,paid
TXN00016419,U005640,2024-02-18,199,USD,paid
TXN00016420,U005640,2024-03-18,199,USD,paid
TXN00016421,U005640,2024-04-18,199,USD,paid
TXN00016422,U005640,2024-05-18,199,USD,paid
TXN00016423,U005640,2024-06-18,199,USD,paid
TXN00016424,U005640,2024-07-18,199,USD,paid
TXN00016425,U005640,2024-08-18,199,USD,paid
TXN00016426,U005640,2024-09-18,199,USD,paid
TXN00016427,U005648,2022-10-09,199,USD,paid
TXN00016428,U005648,2022-11-09,199,USD,paid
TXN00016429,U005648,2022-12-09,199,USD,paid
TXN00016430,U005648,2023-01-09,199,USD,paid
TXN00016431,U005648,2023-02-09,199,USD,paid
TXN00016432,U005648,2023-03-09,199,USD,paid
TXN00016433,U005648,2023-04-09,199,USD,paid
TXN00016434,U005648,2023-05-09,199,USD,paid
TXN00016435,U005648,2023-06-09,199,USD,paid
TXN00016436,U005648,2023-07-09,199,USD,paid
TXN00016437,U005648,2023-08-09,199,USD,paid
TXN00016438,U005648,2023-09-09,199,USD,paid
TXN00016439,U005648,2023-10-09,199,USD,paid
TXN00016440,U005648,2023-11-09,199,USD,paid
TXN00016441,U005648,2023-12-09,199,USD,paid
TXN00016442,U005648,2024-01-09,199,USD,paid
TXN00016443,U005648,2024-02-09,199,USD,paid
TXN00016444,U005648,2024-03-09,199,USD,paid
TXN00016445,U005648,2024-04-09,199,USD,paid
TXN00016446,U005648,2024-05-09,199,USD,paid
TXN00016447,U005648,2024-06-09,199,USD,paid
TXN00016448,U005648,2024-07-09,199,USD,paid
TXN00016449,U005648,2024-08-09,199,USD,paid
TXN00016450,U005648,2024-09-09,199,USD,paid
TXN00016451,U005648,2024-10-09,199,USD,paid
TXN00016452,U005648,2024-11-09,199,USD,paid
TXN00016453,U005648,2024-12-09,199,USD,paid
TXN00016454,U005653,2022-09-29,49,USD,paid
TXN00016455,U005653,2022-10-29,49,USD,paid
TXN00016456,U005653,2022-11-29,49,USD,paid
TXN00016457,U005653,2022-12-29,49,USD,paid
TXN00016458,U005653,2023-01-29,49,USD,paid
TXN00016459,U005653,2023-02-28,49,USD,paid
TXN00016460,U005653,2023-03-28,49,USD,paid
TXN00016461,U005653,2023-04-28,49,USD,paid
TXN00016462,U005653,2023-05-28,49,USD,paid
TXN00016463,U005653,2023-06-28,49,USD,paid
TXN00016464,U005653,2023-07-28,49,USD,paid
TXN00016465,U005653,2023-08-28,49,USD,paid
TXN00016466,U005653,2023-09-28,49,USD,paid
TXN00016467,U005653,2023-10-28,49,USD,paid
TXN00016468,U005653,2023-11-28,49,USD,paid
TXN00016469,U005653,2023-12-28,49,USD,paid
TXN00016470,U005653,2024-01-28,49,USD,paid
TXN00016471,U005653,2024-02-28,49,USD,paid
TXN00016472,U005653,2024-03-28,49,USD,paid
TXN00016473,U005653,2024-04-28,49,USD,paid
TXN00016474,U005653,2024-05-28,49,USD,paid
TXN00016475,U005653,2024-06-28,49,USD,paid
TXN00016476,U005653,2024-07-28,49,USD,paid
TXN00016477,U005653,2024-08-28,49,USD,paid
TXN00016478,U005653,2024-09-28,49,USD,paid
TXN00016479,U005653,2024-10-28,49,USD,paid
TXN00016480,U005653,2024-11-28,49,USD,paid
TXN00016481,U005670,2022-10-05,49,USD,paid
TXN00016482,U005670,2022-11-05,49,USD,paid
TXN00016483,U005670,2022-12-05,49,USD,paid
TXN00016484,U005670,2023-01-05,49,USD,paid
TXN00016485,U005670,2023-02-05,49,USD,paid
TXN00016486,U005670,2023-03-05,49,USD,paid
TXN00016487,U005670,2023-04-05,49,USD,paid
TXN00016488,U005670,2023-05-05,49,USD,paid
TXN00016489,U005670,2023-06-05,49,USD,paid
TXN00016490,U005670,2023-07-05,49,USD,paid
TXN00016491,U005670,2023-08-05,49,USD,paid
TXN00016492,U005670,2023-09-05,49,USD,paid
TXN00016493,U005670,2023-10-05,49,USD,paid
TXN00016494,U005670,2023-11-05,49,USD,paid
TXN00016495,U005670,2023-12-05,49,USD,paid
TXN00016496,U005670,2024-01-05,49,USD,paid
TXN00016497,U005670,2024-02-05,49,USD,paid
TXN00016498,U005670,2024-03-05,49,USD,paid
TXN00016499,U005670,2024-04-05,49,USD,paid
TXN00016500,U005670,2024-05-05,49,USD,paid
TXN00016501,U005670,2024-06-05,49,USD,paid
TXN00016502,U005670,2024-07-05,49,USD,paid
TXN00016503,U005670,2024-08-05,49,USD,paid
TXN00016504,U005670,2024-09-05,49,USD,paid
TXN00016505,U005670,2024-10-05,49,USD,paid
TXN00016506,U005670,2024-11-05,49,USD,paid
TXN00016507,U005670,2024-12-05,49,USD,paid
TXN00016508,U005674,2022-11-04,199,USD,paid
TXN00016509,U005674,2022-12-04,199,USD,paid
TXN00016510,U005674,2023-01-04,199,USD,paid
TXN00016511,U005674,2023-02-04,199,USD,paid
TXN00016512,U005674,2023-03-04,199,USD,paid
TXN00016513,U005674,2023-04-04,199,USD,paid
TXN00016514,U005674,2023-05-04,199,USD,paid
TXN00016515,U005674,2023-06-04,199,USD,paid
TXN00016516,U005674,2023-07-04,199,USD,paid
TXN00016517,U005674,2023-08-04,199,USD,paid
TXN00016518,U005674,2023-09-04,199,USD,paid
TXN00016519,U005674,2023-10-04,199,USD,paid
TXN00016520,U005674,2023-11-04,199,USD,paid
TXN00016521,U005674,2023-12-04,199,USD,paid
TXN00016522,U005674,2024-01-04,199,USD,paid
TXN00016523,U005674,2024-02-04,199,USD,paid
TXN00016524,U005674,2024-03-04,199,USD,paid
TXN00016525,U005674,2024-04-04,199,USD,paid
TXN00016526,U005674,2024-05-04,199,USD,paid
TXN00016527,U005674,2024-06-04,199,USD,paid
TXN00016528,U005674,2024-07-04,199,USD,paid
TXN00016529,U005674,2024-08-04,199,USD,paid
TXN00016530,U005674,2024-09-04,199,USD,paid
TXN00016531,U005674,2024-10-04,199,USD,paid
TXN00016532,U005674,2024-11-04,199,USD,paid
TXN00016533,U005674,2024-12-04,199,USD,paid
TXN00016534,U005677,2023-06-15,199,USD,paid
TXN00016535,U005677,2023-07-15,199,USD,paid
TXN00016536,U005677,2023-08-15,199,USD,paid
TXN00016537,U005677,2023-09-15,199,USD,paid
